replication,delta_E
1157,-0.2611827970449744
1158,-0.21899985408056327
1159,-0.23872771642963492
1160,-0.19141151839060816
1161,-0.160470512351188
1162,-0.24844348329201565
1163,-0.1872711268764014
1164,-0.13798207587982844
1165,-0.30573208018975656
1166,-0.5117401940297398
1167,-0.05883173056804585
1168,-0.3442103745908127
1169,-0.25761483767573223
1170,-0.2690940180644262
1171,-0.19690281558919623
1172,-0.22067625768313562
1173,-0.27563976621442543
1174,-0.3117729586979913
1175,-0.10995950308290832
1176,-0.07982890115848397
1177,-0.27581890121926206
1178,-0.3738262317861052
1179,-0.12070216938182042
1180,-0.3218893202821167
1181,-0.12968173302626598
1182,-0.1790311559973602
1183,-0.17936104221120375
1184,-0.26361763915994024
1185,-0.21948878571405628
1186,-0.17863359978074425
1187,-0.2567801926941536
1188,-0.09308196349702788
1189,-0.3523067822575506
1190,-0.23946496329321482
1191,-0.315502912602658
1192,-0.12897174933580613
1193,-0.20653107582266805
1194,-0.2971353897198844
1195,-0.156035892278962
1196,-0.2099190660989539
1197,-0.29279151083282584
1198,-0.08605225761695845
1199,-0.316076165664932
1200,-0.22641402079921147
1201,-0.3200672509999425
1202,-0.4046714015016127
1203,-0.2038078138574935
1204,-0.0560534583810356
1205,-0.1330696812339998
1206,0.09895035548749173
1207,-0.22734016549231054
1208,-0.2811179061708533
1209,-0.3504013207249351
1210,-0.31692111538550666
1211,-0.30647711585665116
1212,-0.23754498820006897
1213,-0.17247705902760924
1214,-0.1698574026735142
1215,-0.19637877201606646
1216,-0.49665599729921667
1217,-0.3002270172788731
1218,-0.3154760297720233
1219,-0.23053682732214503
1220,-0.3181524783232338
1221,-0.3468374935301875
1222,-0.31300088148931593
1223,-0.3289474559226259
1224,-0.2825524034396854
1225,-0.23773019858995695
1226,-0.2641198405696963
1227,-0.27001821370722795
1228,-0.2644353834956621
1229,-0.15716563746773365
1230,-0.1644226347634243
1231,-0.12735474365511995
1232,-0.26149832168756915
1233,-0.2629040023945741
1234,-0.18201935993934673
1235,-0.07344725221508001
1236,-0.2792180047535122
1237,-0.3796446957718703
1238,-0.14860949232239515
1239,-0.24522735388065736
1240,-0.21812796860911807
1241,-0.3989576797980354
1242,-0.23991769004395988
1243,-0.454865034154867
1244,-0.2915146234042624
1245,-0.2763731177741648
1246,-0.3362633508135001
1247,-0.13445154284676367
1248,-0.051111390172075395
1249,-0.3882476619081514
1250,-0.19155279432550568
1251,-0.40774239531434564
1252,-0.3935805224960894
1253,-0.2046299339523483
1254,-0.2441889449181376
1255,-0.43998866514858603
1256,-0.31580793907266586
1257,-0.45942330749498267
1258,-0.3415945308662069
1259,-0.28673058133375523
1260,-0.13767889572950084
1261,-0.2309087366917374
1262,-0.23228443639112215
1263,-0.25185030056377505
1264,0.045543273737310735
1265,-0.19375799878213334
1266,-0.22275790337073917
1267,-0.24036569493393767
1268,-0.2767700183774737
1269,-0.19036241488575054
1270,-0.17806985800789132
1271,-0.24633275708093424
1272,-0.24700966169455732
1273,-0.12973978988308724
1274,-0.3739026122214478
1275,-0.15704761060099545
1276,-0.2190389880457506
1277,-0.39550039405834747
1278,-0.13874605660754108
1279,-0.1266328557227365
1280,-0.44145564182441116
1281,-0.5133629383630752
1282,-0.10525606924688126
1283,-0.07732437568676884
1284,-0.2879753569728566
1285,-0.26034953366030295
1286,-0.17528845297223788
1287,-0.18751793601151318
1288,-0.28170881999475006
1289,-0.3270114830138796
1290,-0.5058790557576065
1291,-0.13043247528019378
1292,-0.22959826667633035
1293,-0.3021133637528838
1294,-0.36055915028358415
1295,-0.4196356220830845
1296,-0.27312502770263686
1297,-0.17780010753272077
1298,-0.10793023122745572
1299,-0.33553166930238376
1300,-0.39632627945469306
1301,-0.30081297962865516
1302,-0.1837923810773795
1303,-0.18207830738356567
1304,-0.32135789994944997
1305,-0.31229899794932386
1306,-0.09577279714856302
1307,-0.5117922424987263
1308,-0.09515402046299425
1309,-0.28143773433554903
1310,-0.1794793276520602
1311,-0.2347209315735707
1312,-0.2477808436379573
1313,-0.3312430334226665
1314,-0.2534000285565194
1315,-0.1502325873694913
1316,-0.2786723411510288
1317,-0.11996118471428457
1318,-0.21232269923722633
1319,-0.04668479264985517
1320,0.056586484076888904
1321,-0.3270848798463089
1322,-0.2814867969917787
1323,-0.13080926940473933
1324,-0.37183434879954796
1325,-0.35055274060908037
1326,-0.15735893938422202
1327,-0.020772177008712023
1328,-0.06451453363656956
1329,-0.24185239790766458
1330,-0.3200561301239983
1331,-0.2916423760875206
1332,-0.18987003949715886
1333,-0.13511513187736238
1334,-0.38635373702953246
1335,-0.19697507154555127
1336,-0.061800644742191504
1337,-0.1552110102625807
1338,-0.19006450461930757
1339,-0.36374820005420716
1340,-0.30229831076530717
1341,-0.10964628576053868
1342,-0.28868227099649607
1343,-0.22852487873863364
1344,-0.13756901623515788
1345,-0.20916705192876373
1346,-0.2980125839923417
1347,-0.3742395205996206
1348,-0.2762045264116542
1349,-0.24729442961885698
1350,-0.27997273198398903
1351,-0.6203883277387766
1352,-0.23125049542550652
1353,-0.045180206545388846
1354,-0.33906338211151404
1355,-0.28567979951428746
1356,-0.12540824273238702
1357,-0.17391372262363522
1358,-0.3125020303689918
1359,-0.26700821583554923
1360,-0.11266805331725648
1361,-0.1637168090137135
1362,-0.01508269312345386
1363,-0.06745282450426424
1364,-0.3389805395231657
1365,-0.19884736132676747
1366,-0.31040021499283
1367,-0.33616533733088316
1368,-0.20297182742868686
1369,-0.33607366110858367
1370,-0.27844132716950426
1371,-0.12423794146847492
1372,-0.28822925833535706
1373,-0.20580616440283997
1374,-0.20797808488708258
1375,-0.3272410728815589
1376,-0.21401989274615416
1377,-0.2862571107565553
1378,-0.3602226522473605
1379,-0.37561665782709275
1380,-0.3601373089139162
1381,-0.05582505953523418
1382,0.053579682441113156
1383,-0.3289825358399791
1384,-0.27466150517512244
1385,-0.15599435048849128
1386,-0.2907580901514519
1387,-0.33824024880083353
1388,-0.3442533855423684
1389,-0.12597992429034147
1390,-0.2475300069653586
1391,-0.1605335475425063
1392,-0.30100203600896214
1393,-0.23577008988987688
1394,-0.31909372042096207
1395,-0.04168581309386831
1396,-0.3525830906355417
1397,0.05039586702129792
1398,-0.2719639781229895
1399,-0.0969309453692178
1400,-0.23663722957014707
1401,-0.30961456743500065
1402,-0.2904293378850366
1403,-0.34671758320438806
1404,-0.16177578658717628
1405,-0.2713459575862054
1406,-0.2664502189260235
1407,-0.3602952399611997
1408,-0.2893409683476975
1409,-0.2507096032737716
1410,-0.19042346885842745
1411,-0.2755777226465759
1412,-0.1933233756711652
1413,-0.18191701231056717
1414,-0.036500607910293775
1415,-0.4169680444557203
1416,-0.30395465640023317
1417,-0.26561145668097536
1418,-0.24060320958684994
1419,-0.37075152454788574
1420,-0.3997679081554582
1421,-0.31344513804264956
1422,-0.13613616158018535
1423,-0.3377752919941246
1424,0.0596385930576389
1425,-0.4664619013622045
1426,-0.15583726861712688
1427,-0.27160795348214106
1428,-0.13476562586907198
1429,-0.37115668037315114
1430,-0.22894839800134825
1431,-0.27005129337684575
1432,-0.23539771381986938
1433,-0.16852066059360618
1434,0.01012549328877955
1435,-0.28022208128719417
1436,0.024288113981193463
1437,-0.18368041371198912
1438,-0.22170268189080636
1439,-0.1706287781191551
1440,-0.06397337793451824
1441,-0.04980470117990868
1442,-0.2802060866824828
1443,-0.14429468769982962
1444,-0.0727389527921947
1445,-0.2813709753176152
1446,-0.4164016649811931
1447,-0.28049925263486863
1448,-0.31881940952389914
1449,-0.42683647055214374
1450,-0.2650311040320889
1451,-0.10976367019859214
1452,-0.24023051218243366
1453,0.020618202655127336
1454,0.06876055357278135
1455,0.0785936942486135
1456,-0.2701158627298041
1457,-0.14017690270253103
1458,-0.20877274478996335
1459,-0.25779471505633866
1460,-0.26410860159662897
1461,-0.3468967662689293
1462,-0.12028994284312619
1463,-0.28601465227233647
1464,-0.19250846169477856
1465,-0.19866380783611384
1466,-0.11678682698514525
1467,-0.20809803148533343
1468,-0.2533212490026199
1469,-0.32655758731621654
1470,-0.35835172935859466
1471,-0.24828824774327243
1472,-0.029902190185030188
1473,-0.2531006339180563
1474,-0.27445888790451844
1475,0.014722657170629658
1476,-0.39794387839729367
1477,-0.29769554673568027
1478,-0.3711619502735982
1479,-0.2767897335264205
1480,0.000684182196198282
1481,-0.004888313696156171
1482,-0.3380835966327825
1483,-0.2556025158153775
1484,-0.1237164139664756
1485,-0.43677223459222714
1486,-0.1674477276508196
1487,-0.09492783965139551
1488,0.061141528733940284
1489,-0.06635092335305699
1490,-0.2740094212291766
1491,-0.18585913421825045
1492,-0.30118081843237315
1493,0.12229362614815877
1494,-0.29980506864887085
1495,-0.12988095131654195
1496,-0.15291568633320204
1497,-0.248831600219175
1498,-0.2454919765818453
1499,-0.3661864531844674
1500,-0.29106259517831423
1501,0.09777052624213989
1502,-0.4529380753062464
1503,-0.21858492744796013
1504,-0.2044441532774371
1505,-0.2571250102905278
1506,-0.2503009363919541
1507,0.06761614320402644
1508,-0.4444962383613953
1509,-0.45168592695123816
1510,-0.27780800868539857
1511,-0.36573895835332676
1512,-0.2882450272719768
1513,-0.2995973843338981
1514,-0.19288750140266697
1515,-0.08349702297768939
1516,-0.2506319263707156
1517,-0.45216383231097473
1518,-0.3293973066222795
1519,-0.2017120154090884
1520,-0.1972611448448551
1521,0.17823802502668235
1522,-0.25419758918619434
1523,-0.3940696157586464
1524,-0.278950769433606
1525,-0.0018674335300010174
1526,-0.3792315354511792
1527,-0.5150673746456441
1528,-0.3440317133219907
1529,-0.3523804438411398
1530,-0.03582493715381339
1531,-0.2754311984247826
1532,-0.22870313084148822
1533,-0.23938235100162236
1534,-0.02397828013753572
1535,-0.2673726983650747
1536,-0.3868792942813626
1537,-0.21432307960439392
1538,-0.24268187489681065
1539,-0.12209327170448003
1540,-0.4814861702527252
1541,-0.43056130871710063
1542,-0.4645158988870826
1543,-0.12860029240264523
1544,-0.16647870883175891
1545,-0.19628223049688992
1546,-0.3784627939883531
1547,-0.10540393286963598
1548,-0.09140952501630073
1549,-0.3781066594496026
1550,-0.012568039359728653
1551,-0.3343646114091354
1552,-0.26010342648141704
1553,-0.14024699972278284
1554,-0.2558185337073122
1555,-0.25891412289504284
1556,-0.3881441847676072
1557,-0.2352194224955014
1558,-0.16906142652827716
1559,-0.05290192434121324
1560,-0.1450182544475948
1561,-0.18118548919145405
1562,-0.27343983541446903
1563,-0.1894991249649377
1564,-0.22375263573907475
1565,-0.31104169024386136
1566,-0.27870528523810273
1567,-0.16042147864397371
1568,-0.29452198165719445
1569,-0.27437552388571185
1570,-0.07776409652614431
1571,-0.37051544682204146
1572,-0.05755705032623933
1573,-0.007352550324137785
1574,-0.24462200222220692
1575,0.08468579715962013
1576,-0.15107819365177722
1577,-0.1966713023766355
1578,-0.2956770697636326
1579,-0.3740242479100693
1580,-0.2370495916095392
1581,-0.17945292368245824
1582,-0.18688949724186804
1583,-0.26207916933715053
1584,-0.17256757675470186
1585,-0.2811213989313249
1586,-0.39904046046281405
1587,-0.24632877552017696
1588,-0.20125655545480162
1589,-0.26897829980924576
1590,-0.247612643618792
1591,-0.20460873854879894
1592,-0.2750895894779453
1593,-0.19935556383098957
1594,-0.3130276470661142
1595,-0.21612872106189154
1596,-0.11445944267710836
1597,-0.3754019492643122
1598,-0.10667647364851009
1599,-0.4479694826604644
1600,-0.35670596627608436
1601,-0.03071403567143584
1602,0.0011837574868121484
1603,-0.07113296635901845
1604,-0.16937478747247567
1605,-0.3182267437333096
1606,-0.11685628283854486
1607,-0.419124498986368
1608,-0.33613085489634437
1609,-0.08008058362914396
1610,-0.2246020559141076
1611,-0.12557394215385065
1612,-0.2000271421204763
1613,-0.17322787809324097
1614,-0.34164812055245813
1615,-0.2618074669469578
1616,-0.23747293579013756
1617,-0.0785774982403944
1618,-0.00786218607669525
1619,-0.43974702345720096
1620,-0.12033186110155279
1621,-0.27471766686533733
1622,-0.2875772528938217
1623,-0.13774913073277692
1624,-0.3156680236244363
1625,0.0024827991880148215
1626,-0.3613534507063733
1627,-0.4470626439414743
1628,-0.1873398704446294
1629,-0.32978987417747296
1630,0.07389069566315154
1631,-0.153424990027294
1632,-0.3321162487461491
1633,-0.35721175741980654
1634,-0.2350938752876441
1635,-0.20300026127147627
1636,-0.24997225822485378
1637,-0.2585431240806948
1638,-0.18493774689010242
1639,-0.33882645682376483
1640,-0.36058640828382643
1641,-0.06762945352154417
1642,-0.2295170493736156
1643,-0.2764804248001862
1644,-0.1713868940545205
1645,-0.2655680141457575
1646,-0.2013951614138683
1647,-0.19553609982773107
1648,-0.23222100883912086
1649,-0.2575149426506941
1650,-0.004809683766670596
1651,-0.1353919363323444
1652,-0.15708467458841613
1653,-0.40394557026028965
1654,-0.2151538426834253
1655,-0.2504371320580438
1656,-0.2606033403935839
1657,-0.3214317467943242
1658,-0.318000781056085
1659,-0.3093873231839332
1660,-0.31997405148610736
1661,-0.028140000760396525
1662,-0.1807684433868144
1663,-0.3439135290633172
1664,-0.2254389903238394
1665,-0.18148769324762087
1666,-0.18056155385326883
1667,0.0004452167733792022
1668,-0.3010090564162579
1669,-0.5269162438621
1670,-0.31487618784335153
1671,-0.34561817190195976
1672,-0.43987579813135247
1673,-0.16618246500227193
1674,-0.16414336067982965
1675,-0.2593372076625519
1676,-0.19781677558096145
1677,-0.0992030545280044
1678,-0.25133715024249825
1679,-0.009119713808062735
1680,-0.2801070810889357
1681,-0.14642963268222564
1682,-0.11915509043065799
1683,-0.2736834092882171
1684,-0.5241262924158923
1685,-0.39258378456673265
1686,-0.15299317585362082
1687,-0.30355504108843373
1688,-0.10668504415973626
1689,-0.1485878878163686
1690,-0.24978267712816735
1691,-0.3475682764569058
1692,-0.4015161565979124
1693,-0.34343028440867845
1694,-0.3651176749179994
1695,-0.36499958375162506
1696,-0.2463264539722153
1697,-0.3872186669732882
1698,-0.3575514905273005
1699,-0.3091372678273365
1700,-0.2631013895271162
1701,-0.2862948923602349
1702,-0.34764092821673365
1703,-0.29300282286669066
1704,-0.07888560670932875
1705,-0.2848373290004702
1706,-0.21241595424036366
1707,-0.22427820558065706
1708,-0.34044271913725715
1709,-0.2736890293538728
1710,-0.31058336605078757
1711,-0.24414772748927074
1712,-0.2363745026128579
1713,-0.15868725683297089
1714,-0.015575389489363609
1715,-0.3719064985746722
1716,-0.36092473622832033
1717,-0.433976690727876
1718,-0.2994324990659402
1719,-0.02694166683382786
1720,-0.2811145824897895
1721,-0.19010373559457946
1722,-0.4833976469866944
1723,-0.28575044353513784
1724,-0.22021655858125216
1725,-0.31821345584667043
1726,-0.18392586091876864
1727,-0.27089044216655617
1728,-0.2731296151617775
1729,-0.31827233687319445
1730,-0.23132670407368391
1731,-0.2679851655063049
1732,-0.3197797923768338
1733,-0.2803923792888254
1734,-0.1181076588448144
1735,-0.24528156973899198
1736,-0.17112710583318191
1737,-0.2670596384685821
1738,-0.081527521115883
1739,-0.3459031145428975
1740,-0.19329571185259217
1741,-0.2649029031437582
1742,-0.1946415377354708
1743,-0.2869769431584282
1744,-0.3577146075131866
1745,-0.15296167772100122
1746,-0.26050528063860473
1747,-0.3015866484320762
1748,-0.28765704038728024
1749,-0.059221325579913005
1750,-0.34373810777025887
1751,-0.42222996116181793
1752,-0.2626154581144428
1753,-0.2501762052673068
1754,-0.25847070976800124
1755,-0.1867589278518929
1756,-0.20171409794546902
1757,-0.19687269663093906
1758,-0.3109072243217822
1759,-0.07154591362819061
1760,-0.1419387081215527
1761,-0.05190282486540437
1762,-0.20156074035781418
1763,-0.37621718033394885
1764,-0.07565094550433543
1765,-0.23765569467806297
1766,-0.016259722816998053
1767,-0.29255484399213777
1768,-0.24019335144151702
1769,-0.21563020388515597
1770,-0.09020080359610917
1771,-0.39905915715999546
1772,-0.2309649001396675
1773,-0.15949777738256218
1774,-0.04994676813098275
1775,-0.07752298234628455
1776,-0.08188496335974423
1777,-0.22526929697389014
1778,-0.28996986612575854
1779,-0.2617494522135734
1780,-0.33723845476685627
1781,-0.35811240256805127
1782,-0.336415622612369
1783,-0.17432562110541958
1784,-0.19309105416167002
1785,-0.3722621740877528
1786,-0.2235417752793815
1787,-0.2424971343822321
1788,-0.2843025728174815
1789,-0.2757939489683301
1790,-0.23273996937855693
1791,-0.0926079937555269
1792,-0.1895624533022885
1793,-0.3123783144827031
1794,-0.33555463442998645
1795,-0.2383568248186306
1796,-0.3694070626212806
1797,-0.3500938406474807
1798,-0.0691021931234067
1799,-0.42387770266744274
1800,-0.3229341538353047
1801,-0.010122459221777527
1802,-0.21779665408300133
1803,-0.17223604472551818
1804,-0.2472002399483591
